*******************************************************************************
Ephemeris / WWW_USER Thu Mar 11 18:40:32 2021 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Mercury (199)                   {source: DE431mx}
Center body name: Sun (10)                        {source: DE431mx}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 1800-Mar-20 00:00:00.0000 TDB
Stop  time      : A.D. 1800-Mar-22 00:00:00.0000 TDB
Step-size       : 1 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 696000.0 x 696000.0 x 696000.0 k{Equator, meridian, pole}    
Output units    : KM-S
Output type     : GEOMETRIC cartesian states
Output format   : 1 (position only)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
**************************************************************************************************************************
$$SOE
2378574.583333333, A.D. 1800-Mar-20 02:00:00.0000,  1.578713385128055E+07,  4.322355829323159E+07,  2.062398199577631E+06,
2378574.584027778, A.D. 1800-Mar-20 02:01:00.0000,  1.578380436944544E+07,  4.322467622996257E+07,  2.062796539797405E+06,
2378574.584722222, A.D. 1800-Mar-20 02:02:00.0000,  1.578047481045201E+07,  4.322579395539214E+07,  2.063194869933298E+06,
2378574.585416667, A.D. 1800-Mar-20 02:03:00.0000,  1.577714517431616E+07,  4.322691146951379E+07,  2.063593189983323E+06,
2378574.586111111, A.D. 1800-Mar-20 02:04:00.0000,  1.577381546105378E+07,  4.322802877232105E+07,  2.063991499945480E+06,
2378574.586805556, A.D. 1800-Mar-20 02:05:00.0000,  1.577048567068081E+07,  4.322914586380742E+07,  2.064389799817778E+06,
2378574.587500000, A.D. 1800-Mar-20 02:06:00.0000,  1.576715580321313E+07,  4.323026274396645E+07,  2.064788089598216E+06,
2378574.588194444, A.D. 1800-Mar-20 02:07:00.0000,  1.576382585866665E+07,  4.323137941279165E+07,  2.065186369284801E+06,
2378574.588888889, A.D. 1800-Mar-20 02:08:00.0000,  1.576049583705728E+07,  4.323249587027653E+07,  2.065584638875535E+06,
2378574.589583333, A.D. 1800-Mar-20 02:09:00.0000,  1.575716573840094E+07,  4.323361211641466E+07,  2.065982898368422E+06,
